period_date,period_type,nominal_gdp_mn_azn,real_gdp_growth_pct,gdp_deflator_pct,non_oil_gdp_mn_azn,non_oil_gdp_growth_pct,capital_investment_mn_azn,capital_investment_growth_pct,nominal_income_mn_azn,nominal_income_growth_pct,avg_monthly_wage_azn,avg_monthly_wage_growth_pct,cpi_monthly_pct,cpi_12m_pct,cpi_annual_avg_pct,country_name,country_iso,current_account_balance_mn_usd,trade_balance_mn_usd,goods_exports_total_mn_usd,oil_gas_exports_mn_usd,other_exports_mn_usd,goods_imports_total_mn_usd,oil_gas_imports_mn_usd,other_imports_mn_usd,total_exports_ths_usd,exports_yoy_pct,exports_non_cis_ths_usd,exports_non_cis_yoy_pct,exports_cis_ths_usd,exports_cis_yoy_pct,total_imports_ths_usd,imports_yoy_pct,source_name,load_timestamp
2008-10-01,quarterly,,,,,,,,,,,,,,,Azerbaijan,AZE,,,,,,,,,4342933.0,62.44576351512238,3904361.0,58.69065204787235,438572.0,145.0846381088171,2078844.0,110.23478749178746,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2008-11-01,monthly,34660.6,111.5,121.8,12206.2,116.3,7957.5,138.8,18176.8,135.8,265.1,124.3,0.1,18.9,21.4,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2008-12-01,monthly,40137.2,110.8,127.8,15197.3,115.7,9073.6,134.3,20058.2,137.8,268.0,124.2,-0.4,15.4,20.8,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2009-01-01,annual,35601.5,109.3,78.8,16726.0,103.7,7724.9448,81.3,22396.1,108.0,298.0,108.6,0.8,0.7268374609775492,1.532503107893,Azerbaijan,AZE,,,,,,,,,21096820.0,68.97464008691723,20001681.0,69.20024969503417,1095139.0,65.09834249151749,6513875.0,85.99539333614005,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2009-01-01,monthly,1860.0,97.4,83.5,891.5,102.8,277.4,75.4,1434.7,121.9,291.0,126.5,-0.6,11.9,11.9,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2009-01-01,quarterly,,,,,,,,,,,,,,,Azerbaijan,AZE,3220.3869999999997,4652.7609999999995,6300.7609999999995,5951.459,349.302,-1648.0,-844.0,-137.0,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2009-02-01,monthly,3859.3,103.4,66.9,2079.7,113.9,1104.5,127.2,3069.0,120.8,292.0,126.4,-0.7653781000000066,8.7,10.3,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2009-03-01,monthly,6741.8,104.1,71.5,3549.3,113.7,1638.9,115.2,4964.0,121.0,292.0,126.5,-0.7000000000000028,4.6372758575097635,8.391848348058787,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2009-04-01,monthly,8996.0,104.3,64.7,4564.7,108.4,2159.1,105.2,6738.0,120.3,295.7,124.5,-0.2,1.3,6.6,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2009-04-01,quarterly,,,,,,,,,,,,,,,Azerbaijan,AZE,,,,,,,,,5946514.0,65.996518446297,5896082.0,68.99481130193247,50432.0,10.85362074308736,1792929.0,78.61592778799431,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2009-05-01,monthly,11366.1,104.4,63.9,5392.2,106.6,2698.6,100.4,8584.2,118.5,296.5,122.2,-0.2,-1.2,4.9,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2009-06-01,monthly,14287.7,103.6,64.6,6713.7,104.1,3374.9,92.9,10584.2,116.2,298.0,119.0,-0.6,-1.8799988929116864,3.7,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2009-07-01,monthly,,102.7,65.5,8315.7,103.6,4082.5,90.3,12530.5,113.6,298.0,117.8,0.8,-0.8211529274255582,3.1,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2009-08-01,monthly,,105.0,68.2,9502.1,101.5,4562.5,84.7,14583.5,112.6,298.0,116.7,0.1,-0.6934418486409726,2.6,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2009-09-01,monthly,23427.1,106.1,68.7,10676.6,100.8,5199.4,82.9,16082.6,109.8,296.6,115.5,0.4,-1.536024194061568,2.1,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2009-10-01,monthly,26647.5,108.3,71.5,12029.3,101.1,5922.7,82.8,18073.9,107.8,296.3,113.9,0.3524231,-1.7,1.7,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2009-10-01,quarterly,,,,,,,,,,,,,,,Azerbaijan,AZE,,,,,,,,,6306761.0,145.21893384033325,5842321.0,149.6357790685851,464440.0,105.89823335735066,1792300.0,86.21618553388325,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2009-11-01,monthly,29654.2,109.0,74.5,13227.9,101.0,6444.4,81.2,19816.2,107.6,296.0,111.7,1.2983885,-0.5363447007449196,1.532503107893,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2009-12-01,monthly,35601.5,109.3,78.8,16726.0,103.2,7358.7,81.3,22396.1,108.0,298.0,108.6,0.8,0.7268374609775492,1.532503107893,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2010-01-01,annual,42465.0,105.0,111.3,19179.0,107.7,9905.6658,121.2,25605.6,113.3,331.5,111.24161073825502,1.4,7.932006316825,5.7,Azerbaijan,AZE,,,,,,,,,26476026.0,125.49771008142459,24311243.0,121.54599905877912,2164783.0,197.67198501742703,6745603.0,103.55745236130566,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2010-01-01,monthly,3212.0,109.2,140.4,1147.5,104.7,401.3,105.6,1526.9,106.4,296.9,102.0,0.5,1.8,1.8,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2010-01-01,quarterly,,,,,,,,,,,,,,,Azerbaijan,AZE,3052.0,4302.0,6367.0,6002.0,365.0,-2065.0,-867.0,86.0,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2010-02-01,monthly,6128.0,105.6,137.9,2236.4,104.2,1076.7,102.4,3201.0,104.3,298.2,102.1,1.1,3.741237495122,2.8,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2010-03-01,monthly,9551.6,105.4,134.3,3613.2,104.3,1636.8,104.9,5183.8,106.5,304.0,104.1,1.3,5.8,3.8,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2010-04-01,monthly,12984.9,105.0,130.7,4931.7,105.0,2291.3,105.5,7320.0,108.6,309.8,104.8,0.0,6.0,4.4,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2010-04-01,quarterly,,,,,,,,,,,,,,,Azerbaijan,AZE,,,,,,,,,6888150.0,115.83509262737799,6400978.0,108.56324589786912,487172.0,965.9977791878173,1706833.0,95.19802513094496,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2010-05-01,monthly,16533.9,104.3,129.7,6392.4,104.9,3021.3,111.3,9403.1,109.5,313.9,105.9,-0.2,6.1,4.7,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2010-06-01,monthly,19680.0,103.7,125.2,7865.0,104.7,3766.9,110.9,11483.7,109.7,315.2,105.0,-0.6197248000000002,6.062452538594,4.9,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2010-07-01,monthly,23154.7,103.5,120.3,9674.1,104.2,4567.4,111.2,13604.0,109.3,316.3,105.3,-0.2,5.0,4.9,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2010-08-01,monthly,26189.6,103.8,116.8,10964.9,104.5,5218.1,111.3,15832.8,111.0,317.4,105.7,0.6999626,5.7,5.033651516165,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2010-09-01,monthly,29308.0,104.1,115.6,12394.8,105.2,6157.8,115.2,17979.2,111.3,319.1,106.6,0.9,6.3,5.2,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2010-10-01,monthly,32499.5,104.1,113.9,13732.4,105.4,7057.8,114.8,20290.2,111.7,320.0,107.2,0.9,6.9,5.3,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2010-10-01,quarterly,,,,,,,,,,,,,,,Azerbaijan,AZE,,,,,,,,,6395830.0,101.41227802987936,5844014.0,100.02897820917407,551816.0,118.81319438463527,2083102.0,116.22507392735591,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2010-11-01,monthly,36575.4,104.5,113.8,15506.9,105.9,7704.5,115.2,22678.4,112.0,321.2,107.7,1.7737821000000054,7.366450808681,5.527390410604994,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2010-12-01,monthly,42465.0,105.0,111.3,19179.0,107.9,9715.2,121.2,25605.6,113.3,325.0,109.1,1.4,7.932006316825,5.7,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2011-01-01,annual,52082.0,100.1,117.8,23196.1,109.4,12799.1,127.3,30524.6,119.6,364.2,109.86425339366515,0.9,5.5911934944952435,7.9,Azerbaijan,AZE,,,,,,,,,34494880.0,130.28722664043312,31419546.0,129.23874768558727,3075334.0,142.0619988239006,10166471.0,150.71256046346042,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2011-01-01,monthly,3442.5,100.8,109.1,1412.8,106.6,432.0,101.7,1910.7,114.3,325.1,109.5,0.8,8.317732488161,8.3,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2011-01-01,quarterly,,,,,,,,,,,,,,,Azerbaijan,AZE,2724.0,4726.0,7643.0,7158.0,485.0,-2917.0,-1008.0,-149.0,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2011-02-01,monthly,6711.5,101.4,110.2,2747.2,103.8,1120.3,98.3,4158.4,114.5,332.3,111.4,2.2,9.543647989272586,8.9,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2011-03-01,monthly,10421.1,101.6,111.0,4448.3,105.6,1775.8,102.5,6496.5,116.8,339.6,111.7,1.1,9.3032358668667,9.054872114767,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2011-04-01,monthly,13714.9,100.8,109.6,5792.5,106.2,2589.2,112.0,8858.9,116.0,348.6,112.5,-0.29999999999999716,8.9344735259792,9.0,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2011-05-01,monthly,17596.6,100.8,109.3,7549.6,106.6,3415.7,112.1,11192.5,116.5,349.6,111.4,-0.4,8.622987992679086,8.9,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2011-06-01,monthly,22516.5,100.9,112.5,9795.1,107.2,4476.6,117.8,13489.2,117.0,351.3,110.7,-0.9028165000000001,8.313567775558099,8.839274273086076,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2011-07-01,monthly,26502.3,101.1,111.3,11859.9,108.5,5491.5,119.1,16337.5,117.3,352.7,110.3,-0.8,7.6559338364420455,8.7,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2011-08-01,monthly,30868.8,101.1,111.8,13806.7,108.5,6398.4,121.4,19030.2,118.5,353.7,109.8,0.6,7.597918171130402,8.5,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2011-09-01,monthly,34583.1,100.5,111.4,15544.7,108.2,7576.7,121.9,21776.3,119.2,354.5,109.5,1.1,7.742877029217254,8.4,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2011-10-01,monthly,40690.0,100.3,117.7,17463.1,108.5,8649.3,121.7,24538.6,119.0,355.1,109.0,0.0,6.794492572437875,8.3,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2011-10-01,quarterly,,,,,,,,,,,,,,,Azerbaijan,AZE,,,,,,,,,7662967.0,119.81192433194754,7164872.0,122.60189657314304,498095.0,90.26468967916841,2938762.0,141.0762411058124,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2011-11-01,monthly,45476.6,100.2,118.8,19512.7,109.5,10017.2,128.3,27277.9,119.2,355.7,108.7,1.1,6.036984059539407,8.0,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2011-12-01,monthly,52082.0,100.1,117.8,23196.1,109.4,12776.4,127.3,30524.6,119.6,356.6,108.3,0.9,5.5911934944952435,7.9,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2012-01-01,annual,54743.7,102.2,101.5,26864.4,109.7,15407.3,118.0,34769.5,113.8,396.0,108.73146622734762,0.7,-0.26192629669733947,1.1,Azerbaijan,AZE,14882.0,22181.0,32374.0,30701.0,1673.0,-10193.0,-4128.0,-198.0,32634038.0,94.60545449063746,31019406.0,98.7264615472165,1614632.0,52.50265499617277,10417471.0,102.46889997522248,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2012-01-01,monthly,4091.2,101.2,105.2,1598.7,105.9,459.4,104.8,2062.4,114.8,363.1,109.5,0.1,4.803886361388308,4.8,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2012-01-01,quarterly,,,,,,,,,,,,,,,Azerbaijan,AZE,3453.0,4705.0,7812.0,7258.0,554.0,-3107.0,-840.0,5.0,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2012-02-01,monthly,8001.9,100.5,106.2,3012.3,107.1,1196.4,105.2,4543.7,113.6,368.4,108.5,0.1,2.657724631819775,3.7,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2012-03-01,monthly,12289.1,100.5,109.3,4427.8,107.7,2099.4,116.5,7231.6,113.9,380.6,108.5,0.3,1.8471878022345578,3.1,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2012-04-01,monthly,16625.0,100.3,106.7,6365.9,109.5,3724.9,124.0,9761.1,114.1,378.9,108.7,-0.4,1.7452354030001942,2.7,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2012-04-01,quarterly,,,,,,,,,,,,,,,Azerbaijan,AZE,,,,,,,,,7577848.0,88.31640704214519,7282901.0,93.51360145124605,294947.0,37.227903477837216,2475288.0,93.26786126069912,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2012-05-01,monthly,20852.0,100.7,103.9,8371.8,110.6,4473.4,128.3,12358.7,114.6,379.1,108.4,-0.9053353000000044,1.2682515865845687,2.4644571570054694,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2012-06-01,monthly,25861.3,101.5,102.0,11287.7,111.3,5924.9,129.6,15099.8,114.2,386.2,108.8,-1.2999999999999972,0.8278421440450927,2.2,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2012-07-01,monthly,30783.1,101.6,101.5,13901.3,110.5,7126.0,127.2,18231.8,113.9,384.5,108.3,-0.6946102999999937,0.9055510527856683,2.007954140265454,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2012-08-01,monthly,35136.4,101.3,101.1,15998.3,110.6,8383.9,128.4,21365.0,113.4,386.0,108.4,-0.46625629999999774,-0.20927167823850823,1.7,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2012-09-01,monthly,39760.6,101.1,101.0,18318.3,110.2,9850.6,127.4,24228.4,113.6,390.0,109.1,0.6075481000000025,-0.6768478239869467,1.5,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2012-10-01,monthly,44218.0,101.0,101.3,20527.0,110.3,11135.8,126.8,27128.5,113.7,388.2,108.6,0.7,0.022047056546114163,1.3,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2012-10-01,quarterly,,,,,,,,,,,,,,,Azerbaijan,AZE,,,,,,,,,7830981.0,102.1925450024775,7339788.0,102.44129971896218,491193.0,98.6143205613387,3120490.0,106.18382842843349,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2012-11-01,monthly,48189.4,101.2,100.8,22544.9,109.7,12615.1,124.0,29906.0,113.7,390.2,109.0,1.0,0.0016846107608046168,1.2,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2012-12-01,monthly,54743.7,102.2,101.5,26864.4,109.6,15407.3,118.0,34769.5,113.8,396.0,108.7,0.7,-0.26192629669733947,1.1,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2013-01-01,annual,58182.0,105.8,99.6,30525.9,109.9,17850.8,115.1,37562.0,108.0,420.5,106.18686868686868,1.9,3.538858716658993,2.4,Azerbaijan,AZE,12318.0,20622.0,31777.0,30003.0,1774.0,-11155.0,-4127.0,6.0,31702945.0,97.1468654905654,30053947.0,96.88756451364672,1648998.0,102.12841068429215,10320593.0,99.07004300755912,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2013-01-01,monthly,4474.3,102.8,98.0,1913.2,108.7,617.7,132.4,2273.8,105.3,398.4,107.70478507704786,1.2,0.806430133532146,0.8,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2013-01-01,quarterly,,,,,,,,,,,,,,,Azerbaijan,AZE,3061.0,5213.0,7966.0,7458.0,508.0,-2753.0,-1069.0,0.0,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2013-02-01,monthly,8344.6,103.2,97.7,3619.1,110.5,1680.1,138.3,4785.5,105.8,397.4,107.40540540540539,0.5,1.1658308089038627,1.0,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2013-03-01,monthly,12946.6,103.1,97.3,5981.2,111.4,2902.2,136.1,7736.7,105.9,405.1,106.43720441408303,0.6,1.476538238221707,1.2,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2013-04-01,monthly,17230.5,103.5,97.9,8079.0,110.8,4252.7,128.4,10259.7,106.3,407.2,106.9327731092437,0.4,2.3409022271319913,1.4,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2013-05-01,monthly,22119.3,104.5,98.3,10639.3,110.9,5762.6,127.4,12992.5,106.8,409.3,106.81106471816284,-0.4000000000000057,2.905141096451729,1.7,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2013-06-01,monthly,27202.0,105.0,98.4,13465.3,110.9,7361.8,122.9,15830.7,107.1,411.3,106.49922320041429,-1.1490586000000036,3.09780282436148,1.959380706521003,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2013-07-01,monthly,32296.7,105.0,98.6,16251.4,110.4,8798.8,123.3,18914.4,107.2,413.1,106.52398143372872,-0.7000000000000028,3.0644703002497664,2.1,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2013-08-01,monthly,37419.8,105.2,99.2,18934.6,110.3,10378.8,122.7,22033.3,107.4,414.1,106.3977389516958,-0.29999999999999716,3.208524428262976,2.2,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2013-09-01,monthly,42748.0,105.4,99.6,21946.3,110.3,11826.5,119.0,25393.6,107.6,415.3,106.48717948717949,0.1,2.659813978914542,2.3,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2013-10-01,monthly,47564.6,105.7,99.2,24584.9,109.8,,116.6,29064.2,107.7,416.6,106.30262822148508,0.7,2.593196485976705,2.3,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2013-10-01,quarterly,,,,,,,,,,,,,,,Azerbaijan,AZE,,,,,,,,,7947383.0,101.48642935029469,7357272.0,100.23820851501432,590111.0,120.1383163033675,2519775.0,80.74933744379888,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2013-11-01,monthly,52072.3,105.7,99.2,26857.9,109.5,14592.3,114.8,32257.9,107.9,417.3,106.15619435258203,0.6945062000000064,2.251181741631953,2.3,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2013-12-01,monthly,58182.0,105.8,99.6,30525.9,109.9,17850.8,115.1,37562.0,108.0,420.5,106.18686868686868,1.9,3.538858716658993,2.4,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2014-01-01,annual,59014.1,102.8,98.7,33195.9,107.0,17618.6,98.3,39472.2,104.8,444.3,105.65992865636147,0.5,-0.09690627525634454,1.4,Azerbaijan,AZE,10431.0,18928.0,28260.0,26627.0,1633.0,-9332.0,-3085.0,504.0,28259629.0,89.13881344461846,27321965.0,90.90973974233734,937664.0,56.86265235009381,9332001.0,90.4211705664587,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2014-01-01,monthly,4359.0,100.8,99.3,2122.0,107.7,660.9,106.3,2618.2,103.8,426.2,106.97791164658635,-0.20000000000000284,2.175162592145938,2.2,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2014-01-01,quarterly,,,,,,,,,,,,,,,Azerbaijan,AZE,1139.0,2720.0,5328.0,4875.0,453.0,-2608.0,-353.0,177.0,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2014-02-01,monthly,8462.4,101.6,100.0,4096.0,108.8,1824.6,107.9,5636.0,104.1,426.3,107.2722697533971,0.4,2.043626547909767,2.1,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2014-03-01,monthly,13150.7,102.5,99.1,6561.9,108.8,3125.9,107.0,9081.8,104.5,434.2,107.18341150333251,0.3,1.712051681075,2.0,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2014-04-01,monthly,18206.3,103.2,100.7,9165.6,108.9,4627.9,108.6,12096.8,104.6,436.6,107.22003929273085,0.2,1.4769071858735856,1.9,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2014-05-01,monthly,23444.8,102.8,101.9,11876.9,108.3,6121.2,106.0,15042.4,104.4,438.1,107.03640361592963,-0.7999999999999972,1.0256307776752749,1.7,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2014-06-01,monthly,28743.0,102.1,102.3,14800.3,107.0,7625.9,103.4,17780.6,104.7,439.7,106.90493557014345,-1.2,0.9526589783075252,1.6,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2014-07-01,monthly,33994.8,102.4,101.8,17692.5,106.7,9075.5,103.0,21019.3,104.7,440.7,106.68119099491649,-0.794841599999998,0.8833816302737034,,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
2014-08-01,monthly,39171.6,102.4,101.3,20577.9,106.2,10445.3,100.5,24044.8,105.1,440.8,106.44771794252597,0.0,1.2056141591850746,1.4,Azerbaijan,AZE,,,,,,,,,,,,,,,,,Azerbaijan economic diversification gold mart,2026-03-23 04:03:41.539378+00:00
